transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1970,22-05-2023,17:44:00,5,Male,59,Electronics,4,500,230,2000
1996,07-12-2023,18:49:00,2,Male,62,Clothing,1,50,25,50
81,07-06-2023,22:48:00,4,Male,40,Electronics,1,50,14.5,50
155,18-07-2023,18:05:00,3,Male,31,Electronics,4,500,150,2000
470,26-12-2023,18:58:00,4,Female,57,Clothing,2,500,165,1000
1081,27-06-2023,22:23:00,5,Male,40,Electronics,1,50,17,50
1155,03-12-2023,18:22:00,3,Male,31,Electronics,4,500,255,2000
1470,26-06-2023,19:47:00,1,Female,57,Clothing,2,500,165,1000
106,17-05-2023,18:58:00,1,Female,46,Clothing,1,50,15,50
818,29-05-2023,18:56:00,4,Male,30,Electronics,1,500,265,500
1106,12-08-2023,17:50:00,3,Female,46,Clothing,1,50,14,50
1818,20-09-2023,17:29:00,4,Male,30,Electronics,1,500,150,500
94,13-03-2023,22:39:00,5,Female,47,Beauty,2,500,250,1000
811,15-04-2023,18:34:00,2,Male,61,Beauty,2,25,6.75,50
881,21-12-2023,20:52:00,4,Male,22,Electronics,1,300,99,300
1094,15-06-2023,20:34:00,1,Female,47,Beauty,2,500,210,1000
1811,09-12-2023,21:58:00,5,Male,61,Beauty,2,25,8.5,50
1881,11-07-2023,17:23:00,5,Male,22,Electronics,1,300,147,300
403,22-04-2023,19:31:00,5,Male,32,Clothing,2,300,78,600
653,25-11-2023,22:53:00,3,Male,54,Clothing,3,25,9.25,75
694,30-06-2023,17:47:00,3,Female,39,Electronics,2,25,10,50
1403,25-03-2023,18:20:00,4,Male,32,Clothing,2,300,162,600
1653,23-07-2023,19:34:00,2,Male,54,Clothing,3,25,12.75,75
1694,10-01-2023,19:22:00,4,Female,39,Electronics,2,25,9.75,50
4,27-08-2023,18:12:00,3,Male,37,Clothing,1,500,200,500
647,01-03-2023,19:53:00,5,Male,59,Clothing,3,500,190,1500
911,15-07-2023,17:29:00,3,Male,42,Electronics,3,300,84,900
1004,11-01-2023,21:46:00,2,Male,37,Clothing,1,500,230,500
1647,01-05-2023,20:26:00,5,Male,59,Clothing,3,500,240,1500
1911,13-12-2023,18:33:00,4,Male,42,Electronics,3,300,75,900
419,31-03-2023,19:18:00,5,Female,44,Clothing,3,30,11.7,90
642,04-05-2023,21:40:00,1,Female,54,Clothing,4,25,12,100
843,25-01-2023,22:46:00,3,Male,21,Beauty,3,500,180,1500
895,31-08-2023,21:51:00,3,Female,55,Clothing,4,30,14.4,120
1419,05-02-2023,18:42:00,3,Female,44,Clothing,3,30,9.3,90
1642,27-12-2023,18:30:00,4,Female,54,Clothing,4,25,11.5,100
1843,21-09-2023,18:58:00,1,Male,21,Beauty,3,500,240,1500
1895,27-03-2023,20:59:00,4,Female,55,Clothing,4,30,15.3,120
31,31-12-2023,17:47:00,3,Male,44,Electronics,4,300,129,1200
37,26-05-2023,22:42:00,2,Female,18,Beauty,3,25,8.75,75
72,06-12-2023,19:19:00,5,Female,20,Electronics,4,500,195,2000
243,24-06-2023,18:02:00,5,Female,47,Electronics,3,300,156,900
281,18-09-2023,20:09:00,4,Female,29,Beauty,4,500,275,2000
489,31-10-2023,22:01:00,1,Male,44,Electronics,1,30,14.4,30
491,30-12-2023,21:11:00,4,Female,60,Electronics,3,300,78,900
729,26-08-2023,22:29:00,3,Male,29,Clothing,4,300,84,1200
822,16-02-2023,17:39:00,3,Female,52,Beauty,3,50,13.5,150
1031,12-11-2023,21:15:00,3,Male,44,Electronics,4,300,126,1200
1037,17-10-2023,17:38:00,2,Female,18,Beauty,3,25,11.5,75
1072,24-02-2023,18:10:00,4,Female,20,Electronics,4,500,180,2000
1243,08-12-2023,17:11:00,4,Female,47,Electronics,3,300,138,900
1281,14-03-2023,19:34:00,4,Female,29,Beauty,4,500,165,2000
1489,28-04-2023,18:30:00,2,Male,44,Electronics,1,30,10.5,30
1491,26-05-2023,22:14:00,107,Female,60,Electronics,3,300,129,900
1729,22-11-2023,18:55:00,82,Male,29,Clothing,4,300,81,1200
1822,09-09-2023,17:15:00,15,Female,52,Beauty,3,50,21,150
840,01-07-2023,18:59:00,60,Male,62,Clothing,2,25,11.75,50
1840,12-05-2023,20:22:00,138,Male,62,Clothing,2,25,11,50
404,13-02-2023,19:55:00,59,Male,46,Electronics,2,500,160,1000
899,22-05-2023,21:34:00,147,Male,26,Clothing,2,300,153,600
990,29-03-2023,21:45:00,68,Female,58,Beauty,2,500,235,1000
1404,20-08-2023,18:15:00,155,Male,46,Electronics,2,500,185,1000
1899,03-05-2023,21:03:00,51,Male,26,Clothing,2,300,99,600
1990,22-11-2023,17:02:00,48,Female,58,Beauty,2,500,155,1000
382,14-07-2023,21:20:00,29,Female,53,Clothing,2,500,245,1000
578,05-12-2023,22:42:00,68,Female,54,Clothing,4,30,9.3,120
923,10-06-2023,17:20:00,62,Male,32,Beauty,3,300,165,900
1382,20-05-2023,18:13:00,139,Female,53,Clothing,2,500,185,1000
1578,20-11-2023,18:43:00,66,Female,54,Clothing,4,30,12,120
1923,03-04-2022,17:38:00,74,Male,32,Beauty,3,300,159,900
307,11-11-2022,22:54:00,32,Female,26,Electronics,2,25,8.5,50
561,29-07-2022,17:04:00,34,Female,64,Clothing,4,500,250,2000
651,28-09-2023,21:02:00,30,Male,51,Clothing,3,50,26,150
1307,29-01-2022,22:11:00,68,Female,26,Electronics,2,25,11.75,50
1561,17-09-2023,19:38:00,16,Female,64,Clothing,4,500,170,2000
1651,04-12-2022,21:29:00,155,Male,51,Clothing,3,50,23.5,150
988,05-08-2022,18:41:00,85,Female,63,Clothing,3,25,8,75
1988,30-11-2023,18:47:00,144,Female,63,Clothing,3,25,7.25,75
67,19-08-2023,20:19:00,119,Female,48,Beauty,4,300,129,1200
1067,03-10-2023,17:01:00,105,Female,48,Beauty,4,300,129,1200
915,11-10-2023,19:06:00,95,Female,26,Beauty,3,30,12.9,90
985,13-06-2023,22:33:00,113,Female,19,Electronics,2,25,9,50
1915,10-07-2023,22:50:00,53,Female,26,Beauty,3,30,9.3,90
1985,31-03-2023,20:15:00,113,Female,19,Electronics,2,25,9.75,50
56,27-12-2022,19:37:00,97,Female,26,Clothing,3,300,120,900
159,10-11-2022,21:30:00,42,Male,26,Clothing,4,50,23.5,200
862,11-12-2022,21:37:00,29,Male,28,Electronics,4,300,78,1200
1056,17-04-2022,19:46:00,54,Female,26,Clothing,3,300,114,900
1159,02-04-2023,18:08:00,41,Male,26,Clothing,4,50,18,200
1862,06-02-2022,22:50:00,64,Male,28,Electronics,4,300,165,1200
315,03-07-2023,18:53:00,122,Male,47,Clothing,2,30,15,60
545,19-12-2023,17:18:00,61,Male,27,Clothing,2,25,8.25,50
902,14-02-2022,17:16:00,108,Female,54,Beauty,1,50,21.5,50
1315,31-08-2022,20:52:00,14,Male,47,Clothing,2,30,12.9,60
1545,15-07-2023,18:21:00,16,Male,27,Clothing,2,25,8.25,50
1902,21-12-2022,17:12:00,97,Female,54,Beauty,1,50,14,50
170,21-09-2023,20:46:00,125,Female,25,Clothing,2,25,12.5,50
685,04-07-2023,22:15:00,90,Male,57,Electronics,2,25,7.75,50
958,01-01-2022,21:14:00,116,Male,62,Electronics,2,25,11,50
1170,06-01-2023,17:13:00,96,Female,25,Clothing,2,25,8,50
1685,20-04-2022,20:32:00,76,Male,57,Electronics,2,25,8.75,50
1958,27-11-2022,19:19:00,125,Male,62,Electronics,2,25,11.75,50
363,23-05-2022,22:51:00,92,Male,64,Beauty,1,25,13.5,25
394,19-08-2022,19:27:00,105,Female,27,Clothing,1,500,165,500
537,01-10-2023,18:07:00,98,Female,21,Beauty,1,500,275,500
1363,04-07-2023,20:27:00,33,Male,64,Beauty,1,25,7.75,25
1394,17-04-2022,20:06:00,14,Female,27,Clothing,1,500,250,500
1537,29-11-2022,17:57:00,116,Female,21,Beauty,1,500,140,500
387,26-01-2023,21:58:00,118,Male,44,Beauty,1,30,9,30
556,05-02-2022,17:37:00,42,Female,18,Electronics,1,50,12.5,50
782,13-04-2022,21:51:00,71,Male,59,Clothing,3,300,150,900
906,19-07-2022,17:55:00,6,Female,20,Clothing,1,50,17,50
1387,26-07-2022,17:48:00,37,Male,44,Beauty,1,30,15.6,30
1556,17-05-2023,19:13:00,35,Female,18,Electronics,1,50,22.5,50
1782,07-04-2023,20:23:00,116,Male,59,Clothing,3,300,141,900
1906,01-10-2022,20:10:00,58,Female,20,Clothing,1,50,26.5,50
560,23-10-2023,22:51:00,7,Female,25,Electronics,1,50,19,50
944,23-08-2022,20:22:00,136,Male,44,Clothing,2,25,12,50
1560,13-11-2022,17:16:00,91,Female,25,Electronics,1,50,18.5,50
1944,18-07-2023,21:08:00,63,Male,44,Clothing,2,25,6.5,50
481,13-07-2023,17:12:00,48,Female,43,Electronics,4,300,114,1200
867,24-07-2022,22:40:00,152,Male,21,Electronics,1,500,185,500
882,22-10-2023,21:41:00,144,Female,64,Electronics,2,25,13.25,50
961,22-03-2023,22:36:00,86,Male,53,Beauty,4,50,23,200
1481,09-11-2023,17:22:00,20,Female,43,Electronics,4,300,114,1200
1867,16-05-2023,19:55:00,144,Male,21,Electronics,1,500,190,500
1882,21-06-2023,20:56:00,15,Female,64,Electronics,2,25,9,50
1961,15-05-2022,21:17:00,95,Male,53,Beauty,4,50,20.5,200
187,20-02-2022,20:19:00,88,Female,64,Clothing,2,50,21,100
446,02-11-2022,19:57:00,104,Male,21,Electronics,1,50,13,50
1187,07-07-2023,17:05:00,52,Female,64,Clothing,2,50,12.5,100
1446,23-01-2022,18:55:00,155,Male,21,Electronics,1,50,23.5,50
539,30-11-2023,18:13:00,135,Male,25,Beauty,1,500,205,500
587,04-09-2023,19:00:00,91,Female,40,Beauty,4,300,99,1200
1539,06-12-2022,21:52:00,96,Male,25,Beauty,1,500,170,500
1587,05-11-2022,20:06:00,140,Female,40,Beauty,4,300,105,1200
212,12-10-2023,18:13:00,105,Male,21,Clothing,3,500,215,1500
765,16-10-2022,19:03:00,77,Male,43,Clothing,4,50,12.5,200
769,09-09-2022,18:57:00,18,Female,31,Electronics,4,30,10.2,120
1212,16-03-2022,18:05:00,142,Male,21,Clothing,3,500,265,1500
1765,18-10-2022,22:49:00,13,Male,43,Clothing,4,50,16,200
1769,08-10-2023,22:50:00,116,Female,31,Electronics,4,30,9.3,120
321,24-09-2023,19:53:00,30,Female,26,Electronics,2,25,9.5,50
356,27-08-2023,18:35:00,71,Male,50,Electronics,3,500,255,1500
510,29-05-2023,17:04:00,14,Female,39,Beauty,4,50,13,200
534,27-04-2023,22:30:00,112,Male,45,Clothing,2,500,140,1000
1321,23-04-2023,22:54:00,155,Female,26,Electronics,2,25,10.5,50
1356,18-12-2023,21:31:00,11,Male,50,Electronics,3,500,245,1500
1510,20-11-2022,18:21:00,124,Female,39,Beauty,4,50,19,200
1534,13-06-2022,19:44:00,72,Male,45,Clothing,2,500,270,1000
104,09-06-2022,22:58:00,129,Female,34,Beauty,2,500,190,1000
110,18-11-2022,17:28:00,149,Male,27,Clothing,3,300,99,900
352,28-07-2023,17:55:00,54,Male,57,Electronics,2,500,175,1000
365,23-02-2023,22:12:00,151,Male,31,Clothing,1,300,93,300
887,24-02-2022,19:20:00,44,Male,59,Clothing,4,25,10,100
1104,11-07-2022,20:13:00,70,Female,34,Beauty,2,500,150,1000
1110,26-10-2022,19:14:00,62,Male,27,Clothing,3,300,114,900
1352,19-10-2023,17:40:00,14,Male,57,Electronics,2,500,260,1000
1365,08-11-2023,20:22:00,18,Male,31,Clothing,1,300,156,300
1887,11-12-2023,19:34:00,113,Male,59,Clothing,4,25,10,100
629,05-01-2023,19:55:00,39,Male,62,Electronics,2,25,8,50
1629,17-02-2022,20:18:00,144,Male,62,Electronics,2,25,10.75,50
655,31-10-2022,18:43:00,19,Female,55,Clothing,1,500,210,500
1655,28-05-2023,17:57:00,8,Female,55,Clothing,1,500,125,500
567,08-05-2023,19:53:00,5,Female,25,Clothing,3,300,144,900
1567,07-04-2023,17:10:00,76,Female,25,Clothing,3,300,162,900
182,21-06-2023,19:27:00,27,Male,62,Beauty,4,30,10.2,120
819,15-08-2023,21:59:00,111,Female,35,Beauty,2,50,26,100
1182,03-01-2023,21:26:00,14,Male,62,Beauty,4,30,12.9,120
1819,05-11-2022,20:44:00,83,Female,35,Beauty,2,50,13.5,100
100,08-02-2022,19:34:00,21,Male,41,Electronics,1,30,9.3,30
833,09-05-2023,18:39:00,85,Male,42,Beauty,4,50,24.5,200
1100,20-01-2023,18:15:00,136,Male,41,Electronics,1,30,13.2,30
1833,30-01-2022,17:20:00,56,Male,42,Beauty,4,50,18,200
542,01-06-2023,18:41:00,50,Female,20,Beauty,1,50,24,50
723,14-07-2022,21:57:00,120,Female,54,Beauty,4,50,20.5,200
726,05-06-2022,19:37:00,72,Male,47,Clothing,4,300,126,1200
1542,17-05-2023,20:30:00,147,Female,20,Beauty,1,50,14.5,50
1723,10-02-2022,17:43:00,40,Female,54,Beauty,4,50,18,200
1726,26-06-2023,18:12:00,13,Male,47,Clothing,4,300,93,1200
488,05-07-2022,17:28:00,26,Female,51,Electronics,3,300,123,900
1488,12-11-2022,19:24:00,9,Female,51,Electronics,3,300,126,900
239,19-09-2022,19:34:00,1,Male,38,Electronics,3,500,165,1500
498,22-03-2022,22:20:00,41,Female,50,Clothing,4,25,8.25,100
532,15-08-2022,18:04:00,92,Female,64,Clothing,4,30,12.9,120
669,23-01-2022,20:24:00,110,Male,24,Beauty,4,300,87,1200
877,01-10-2022,19:52:00,134,Female,58,Clothing,1,25,6.75,25
1239,08-07-2022,20:42:00,134,Male,38,Electronics,3,500,255,1500
1498,29-08-2022,17:08:00,51,Female,50,Clothing,4,25,12.5,100
1532,23-03-2022,22:48:00,51,Female,64,Clothing,4,30,15.6,120
1669,04-08-2022,22:28:00,83,Male,24,Beauty,4,300,123,1200
1877,25-01-2023,20:19:00,72,Female,58,Clothing,1,25,10.5,25
422,21-08-2022,22:34:00,67,Female,28,Clothing,3,30,13.2,90
466,11-01-2023,21:52:00,66,Male,63,Electronics,4,25,13.75,100
1422,07-05-2022,20:41:00,35,Female,28,Clothing,3,30,13.5,90
1466,16-01-2023,22:27:00,64,Male,63,Electronics,4,25,10.75,100
583,28-01-2022,19:44:00,131,Female,24,Electronics,4,25,7.75,100
654,14-08-2023,17:40:00,92,Male,42,Clothing,3,25,9.25,75
1583,12-11-2023,22:54:00,102,Female,24,Electronics,4,25,13,100
1654,13-10-2023,20:47:00,111,Male,42,Clothing,3,25,6.25,75
40,07-06-2022,21:33:00,78,Male,45,Beauty,1,50,24.5,50
699,21-11-2022,22:21:00,129,Female,37,Clothing,4,30,16.2,120
727,15-11-2023,18:37:00,32,Male,55,Beauty,3,300,105,900
830,29-09-2022,20:19:00,77,Female,64,Clothing,3,50,18.5,150
1040,12-12-2023,21:24:00,112,Male,45,Beauty,1,50,21,50
1699,29-07-2023,21:45:00,23,Female,37,Clothing,4,30,12.9,120
1727,08-08-2023,21:06:00,72,Male,55,Beauty,3,300,75,900
1830,04-03-2023,18:04:00,87,Female,64,Clothing,3,50,21,150
224,11-11-2022,21:32:00,99,Female,25,Clothing,1,50,24,50
271,12-09-2023,18:23:00,44,Female,62,Beauty,4,30,9.3,120
1224,20-01-2022,17:10:00,103,Female,25,Clothing,1,50,20,50
1271,19-01-2022,19:31:00,27,Female,62,Beauty,4,30,9,120
36,22-02-2023,22:06:00,40,Male,52,Beauty,3,300,144,900
157,15-05-2022,21:59:00,98,Male,62,Electronics,4,500,170,2000
796,01-10-2022,19:50:00,38,Male,43,Beauty,4,30,7.8,120
839,11-11-2023,21:02:00,130,Female,20,Electronics,4,300,96,1200
927,21-02-2022,17:13:00,83,Male,43,Electronics,4,500,250,2000
1036,17-08-2022,18:03:00,121,Male,52,Beauty,3,300,117,900
1157,23-12-2022,21:24:00,81,Male,62,Electronics,4,500,270,2000
1796,12-11-2023,18:36:00,69,Male,43,Beauty,4,30,11.1,120
1839,28-08-2022,21:57:00,92,Female,20,Electronics,4,300,156,1200
1927,06-09-2023,19:44:00,46,Male,43,Electronics,4,500,180,2000
407,16-07-2022,22:17:00,117,Female,46,Electronics,3,300,138,900
1407,10-04-2022,19:41:00,54,Female,46,Electronics,3,300,120,900
46,08-11-2022,17:50:00,54,Female,20,Electronics,4,300,84,1200
509,10-07-2023,19:35:00,70,Female,37,Electronics,3,300,141,900
874,17-01-2022,18:14:00,90,Male,60,Beauty,1,30,12.6,30
1046,21-07-2023,21:47:00,5,Female,20,Electronics,4,300,156,1200
1509,25-11-2022,20:40:00,67,Female,37,Electronics,3,300,129,900
1874,14-05-2022,20:58:00,126,Male,60,Beauty,1,30,12.6,30
788,20-06-2022,18:54:00,90,Female,52,Beauty,3,300,105,900
1788,03-05-2022,20:35:00,98,Female,52,Beauty,3,300,150,900
378,03-11-2022,18:16:00,81,Male,50,Beauty,1,300,165,300
1378,28-04-2022,21:56:00,27,Male,50,Beauty,1,300,132,300
480,22-12-2022,22:12:00,126,Female,42,Beauty,4,500,225,2000
492,16-12-2023,17:52:00,4,Male,61,Beauty,4,25,6.5,100
737,23-03-2023,21:11:00,26,Female,33,Clothing,1,50,14,50
1480,26-11-2023,18:05:00,3,Female,42,Beauty,4,500,165,2000
1492,26-08-2023,22:09:00,146,Male,61,Beauty,4,25,10,100
1737,14-11-2022,22:32:00,40,Female,33,Clothing,1,50,14,50
684,20-06-2023,18:02:00,54,Female,28,Clothing,2,500,225,1000
878,26-10-2023,18:53:00,31,Female,20,Clothing,1,30,11.7,30
1684,23-01-2023,21:40:00,43,Female,28,Clothing,2,500,200,1000
1878,24-01-2023,22:56:00,97,Female,20,Clothing,1,30,7.5,30
78,17-02-2023,21:08:00,68,Female,47,Clothing,3,500,265,1500
260,19-01-2023,21:09:00,107,Male,28,Beauty,2,30,10.5,60
455,21-11-2023,19:15:00,134,Male,31,Electronics,4,25,13.25,100
837,15-01-2023,20:35:00,53,Male,18,Beauty,3,30,7.5,90
1078,04-05-2023,22:20:00,16,Female,47,Clothing,3,500,125,1500
1260,19-07-2023,17:26:00,117,Male,28,Beauty,2,30,13.5,60
1455,27-08-2022,21:35:00,32,Male,31,Electronics,4,25,13.75,100
1837,29-03-2023,20:45:00,32,Male,18,Beauty,3,30,8.1,90
45,20-03-2022,18:27:00,121,Female,55,Electronics,1,30,10.5,30
449,03-01-2022,18:28:00,58,Male,25,Electronics,4,50,26.5,200
1045,26-02-2022,17:28:00,110,Female,55,Electronics,1,30,9.9,30
1449,26-04-2022,18:42:00,12,Male,25,Electronics,4,50,23.5,200
904,01-04-2022,20:26:00,43,Male,28,Clothing,1,500,160,500
1904,25-11-2022,19:41:00,117,Male,28,Clothing,1,500,220,500
59,14-11-2022,18:28:00,61,Male,62,Clothing,1,50,27,50
128,21-12-2022,22:22:00,77,Male,25,Beauty,1,500,180,500
186,31-03-2022,18:15:00,92,Male,20,Clothing,4,50,23.5,200
802,22-09-2023,18:00:00,57,Female,46,Beauty,1,30,9.9,30
1059,12-07-2022,22:05:00,89,Male,62,Clothing,1,50,12.5,50
1128,04-01-2022,17:35:00,60,Male,25,Beauty,1,500,135,500
1186,10-09-2023,18:24:00,5,Male,20,Clothing,4,50,18.5,200
1802,13-07-2022,22:17:00,33,Female,46,Beauty,1,30,9.6,30
75,15-05-2023,20:51:00,110,Male,61,Beauty,4,50,13.5,200
447,18-04-2023,17:57:00,37,Male,22,Beauty,4,500,245,2000
528,11-12-2023,21:51:00,102,Female,36,Clothing,2,30,9.6,60
1075,14-09-2022,19:17:00,92,Male,61,Beauty,4,50,21.5,200
1447,30-05-2022,22:21:00,137,Male,22,Beauty,4,500,155,2000
1528,06-07-2023,19:44:00,126,Female,36,Clothing,2,30,12.3,60
759,23-05-2023,21:21:00,75,Male,49,Electronics,2,50,21.5,100
870,11-04-2022,19:41:00,16,Female,46,Electronics,4,30,11.1,120
1759,03-11-2022,17:27:00,102,Male,49,Electronics,2,50,23,100
1870,09-11-2023,20:38:00,119,Female,46,Electronics,4,30,10.5,120
77,07-04-2022,20:45:00,44,Female,47,Clothing,2,50,24,100
381,30-01-2022,19:05:00,63,Female,44,Clothing,4,25,12.25,100
439,06-05-2022,21:46:00,42,Male,50,Clothing,3,25,11.75,75
792,04-01-2023,22:50:00,4,Female,20,Beauty,1,50,26.5,50
1077,16-12-2022,18:45:00,141,Female,47,Clothing,2,50,15,100
1381,26-10-2022,17:26:00,48,Female,44,Clothing,4,25,7.75,100
1439,18-11-2023,20:53:00,76,Male,50,Clothing,3,25,7.25,75
1792,26-08-2023,17:37:00,88,Female,20,Beauty,1,50,26.5,50
176,26-05-2023,18:15:00,53,Female,43,Beauty,2,50,25.5,100
216,04-11-2022,17:28:00,141,Male,62,Electronics,2,50,26.5,100
1176,04-01-2023,20:33:00,34,Female,43,Beauty,2,50,21,100
1216,01-03-2023,22:53:00,23,Male,62,Electronics,2,50,13,100
772,14-04-2023,21:47:00,25,Male,26,Electronics,1,30,16.2,30
1772,03-02-2022,19:06:00,59,Male,26,Electronics,1,30,13.2,30
53,06-01-2022,17:57:00,32,Male,34,Electronics,2,50,22,100
1053,10-02-2023,21:13:00,40,Male,34,Electronics,2,50,20.5,100
43,18-03-2023,21:42:00,118,Female,48,Clothing,1,300,111,300
71,16-02-2023,19:11:00,32,Female,51,Beauty,4,25,11.5,100
93,25-01-2022,20:52:00,148,Female,35,Beauty,4,500,140,2000
302,09-02-2023,17:51:00,26,Male,57,Beauty,2,300,135,600
551,21-03-2023,22:45:00,99,Male,45,Electronics,3,300,141,900
681,04-08-2023,22:12:00,24,Female,43,Electronics,2,30,8.4,60
722,24-02-2023,18:35:00,25,Male,20,Beauty,3,300,162,900
728,02-06-2022,19:35:00,78,Male,51,Electronics,3,50,18,150
829,24-03-2022,21:31:00,52,Male,61,Beauty,3,30,9.6,90
955,16-01-2022,17:57:00,16,Male,58,Clothing,1,25,12.5,25
1043,30-11-2023,18:10:00,20,Female,48,Clothing,1,300,87,300
1071,21-09-2023,17:38:00,155,Female,51,Beauty,4,25,6.75,100
1093,06-11-2023,17:26:00,87,Female,35,Beauty,4,500,270,2000
1302,21-12-2022,17:55:00,20,Male,57,Beauty,2,300,102,600
1551,12-11-2023,22:36:00,84,Male,45,Electronics,3,300,81,900
1681,09-11-2022,19:32:00,53,Female,43,Electronics,2,30,11.1,60
1722,30-01-2022,20:38:00,22,Male,20,Beauty,3,300,159,900
1728,23-05-2023,22:30:00,77,Male,51,Electronics,3,50,25,150
1829,30-05-2022,22:37:00,58,Male,61,Beauty,3,30,12,90
1955,15-09-2022,21:11:00,134,Male,58,Clothing,1,25,6.5,25
144,26-03-2022,22:18:00,119,Female,59,Beauty,3,500,255,1500
474,08-05-2022,17:57:00,145,Female,26,Clothing,3,500,210,1500
1144,30-12-2022,21:27:00,148,Female,59,Beauty,3,500,125,1500
1474,15-05-2022,20:49:00,84,Female,26,Clothing,3,500,255,1500
603,18-04-2022,20:17:00,95,Female,40,Clothing,3,30,14.1,90
661,05-08-2022,22:09:00,10,Female,44,Clothing,4,25,7,100
1603,04-12-2023,20:50:00,132,Female,40,Clothing,3,30,13.2,90
1661,07-07-2023,19:18:00,20,Female,44,Clothing,4,25,6.25,100
143,11-02-2023,22:20:00,118,Female,45,Clothing,1,50,27.5,50
515,13-02-2022,20:47:00,71,Female,49,Clothing,3,300,75,900
1143,01-05-2023,21:10:00,23,Female,45,Clothing,1,50,15,50
1515,04-02-2023,21:49:00,107,Female,49,Clothing,3,300,135,900
304,23-03-2023,18:35:00,59,Female,37,Electronics,2,30,15.6,60
676,10-07-2023,22:13:00,80,Male,63,Electronics,3,500,205,1500
686,06-01-2022,17:14:00,68,Female,28,Electronics,4,50,23.5,200
698,17-03-2022,20:56:00,116,Female,64,Electronics,1,300,123,300
1304,26-09-2022,22:19:00,4,Female,37,Electronics,2,30,9.3,60
1676,21-09-2023,20:22:00,91,Male,63,Electronics,3,500,210,1500
1686,10-12-2023,20:41:00,151,Female,28,Electronics,4,50,26,200
1698,07-04-2022,21:50:00,146,Female,64,Electronics,1,300,105,300
709,22-09-2022,22:32:00,61,Female,19,Electronics,2,500,140,1000
1709,13-09-2023,20:22:00,97,Female,19,Electronics,2,500,185,1000
114,17-04-2022,20:57:00,92,Female,22,Beauty,4,25,9.25,100
359,15-12-2022,21:49:00,122,Male,50,Clothing,1,50,22.5,50
1114,18-08-2022,22:19:00,100,Female,22,Beauty,4,25,12,100
1359,17-05-2022,22:21:00,55,Male,50,Clothing,1,50,19,50
773,14-01-2023,19:10:00,3,Male,25,Electronics,4,500,175,2000
1773,12-12-2023,18:50:00,80,Male,25,Electronics,4,500,165,2000
127,20-05-2023,19:37:00,40,Female,33,Clothing,2,25,7.5,50
213,13-08-2023,20:48:00,113,Male,27,Beauty,3,500,275,1500
487,09-04-2023,21:03:00,36,Male,44,Clothing,4,500,235,2000
495,24-06-2022,21:06:00,131,Male,24,Beauty,2,30,11.7,60
605,19-10-2023,22:24:00,76,Male,37,Electronics,2,500,180,1000
1127,15-03-2022,19:26:00,87,Female,33,Clothing,2,25,13,50
1213,21-06-2023,17:23:00,41,Male,27,Beauty,3,500,185,1500
1487,01-02-2023,19:01:00,131,Male,44,Clothing,4,500,140,2000
1495,14-03-2023,22:37:00,113,Male,24,Beauty,2,30,16.2,60
1605,24-01-2022,19:39:00,2,Male,37,Electronics,2,500,165,1000
105,18-06-2023,18:05:00,82,Female,22,Electronics,1,500,230,500
299,25-01-2023,20:03:00,76,Male,61,Electronics,2,500,230,1000
934,22-11-2022,18:20:00,111,Male,30,Beauty,1,500,240,500
1105,12-11-2022,19:09:00,19,Female,22,Electronics,1,500,270,500
1299,08-05-2022,18:58:00,11,Male,61,Electronics,2,500,250,1000
1934,08-09-2022,17:06:00,69,Male,30,Beauty,1,500,150,500
270,17-12-2022,17:46:00,84,Male,43,Electronics,1,300,117,300
338,05-02-2022,21:26:00,44,Male,54,Beauty,2,50,20,100
543,16-04-2022,20:30:00,121,Male,49,Beauty,2,300,75,600
1270,25-08-2022,22:54:00,84,Male,43,Electronics,1,300,108,300
1338,25-01-2022,19:55:00,31,Male,54,Beauty,2,50,19,100
1543,03-10-2022,22:40:00,73,Male,49,Beauty,2,300,123,600
557,27-09-2023,20:01:00,155,Female,20,Beauty,3,30,12.9,90
702,03-03-2023,17:18:00,66,Female,60,Clothing,2,300,78,600
864,31-07-2023,22:16:00,139,Female,51,Electronics,1,500,215,500
1557,04-08-2022,17:01:00,14,Female,20,Beauty,3,30,10.2,90
1702,31-07-2023,21:54:00,102,Female,60,Clothing,2,300,87,600
1864,30-04-2023,21:00:00,112,Female,51,Electronics,1,500,190,500
254,14-12-2022,22:45:00,104,Male,41,Electronics,1,500,165,500
295,01-02-2022,20:23:00,80,Female,27,Beauty,3,300,105,900
457,28-11-2022,22:49:00,38,Female,58,Beauty,3,300,147,900
668,17-06-2022,20:33:00,135,Female,62,Electronics,3,50,24.5,150
850,14-09-2023,19:01:00,58,Female,26,Beauty,2,500,235,1000
1254,12-04-2023,18:24:00,86,Male,41,Electronics,1,500,180,500
1295,04-11-2023,19:28:00,86,Female,27,Beauty,3,300,81,900
1457,25-03-2023,21:31:00,140,Female,58,Beauty,3,300,108,900
1668,13-03-2023,21:40:00,132,Female,62,Electronics,3,50,14,150
1850,16-02-2022,20:44:00,154,Female,26,Beauty,2,500,240,1000
541,25-12-2022,18:37:00,39,Male,56,Beauty,1,500,215,500
980,14-10-2022,19:51:00,147,Female,31,Electronics,3,25,12.5,75
1541,02-10-2023,22:17:00,57,Male,56,Beauty,1,500,195,500
1980,23-08-2023,20:30:00,112,Female,31,Electronics,3,25,6.5,75
